	RevName	cal_spm_max	cal_spm_min	dlp_rho_max	dlp_rho_min	dlp_spm_max	dlp_spm_min	dlp_timing_offset	geo_spm_max	geo_spm_min	kernels	rsr_16khz_list	tau_resolution	tau_rho_max	tau_rho_min	tau_spm_max	tau_spm_min
371	Rev125I_RSS_2010_026_S43_I	76720	64800	146518.25	70903.25	76017.6019	68622.1728	0.1228	78900	64800	"['100325R_SCPSE_10021_10055.bsp', 'cpck20May2010.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_100821_100531.bpc']"	['../../../data/cors_0315/sroc11_026/rsr/S57SROI2010026_1800NNNS43RD.2B2']	10KM	144987.5	72012.5	75910.8558	68774.6206
372	Rev125I_RSS_2010_026_X34_I	76720	64800	145411.25	71703.75	75940.5717	68732.4317	0.1228	78900	64800	"['100325R_SCPSE_10021_10055.bsp', 'cpck20May2010.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_100821_100531.bpc']"	['../../../data/cors_0315/sroc11_026/rsr/S57SROI2010026_1800NNNX34RD.1A2']	01KM	144998.75	72001.25	75911.9385	68773.5007
373	Rev125I_RSS_2010_026_X34_I	76720	64800	145411.25	71703.75	75940.5717	68732.4317	0.1228	78900	64800	"['100325R_SCPSE_10021_10055.bsp', 'cpck20May2010.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_100821_100531.bpc']"	['../../../data/cors_0315/sroc11_026/rsr/S57SROI2010026_1800NNNX34RD.1A2']	10KM	144987.5	72012.5	75910.8557	68774.6206
374	Rev125I_RSS_2010_026_X43_I	76720	64800	145411.25	71703.75	75940.5718	68732.4317	0.1228	78900	64800	"['100325R_SCPSE_10021_10055.bsp', 'cpck20May2010.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_100821_100531.bpc']"	['../../../data/cors_0316/sroc11_026/rsr/S57SROI2010026_1800NNNX43RD.2A2']	01KM	144998.75	72001.25	75911.9386	68773.5007
375	Rev125I_RSS_2010_026_X43_I	76720	64800	145411.25	71703.75	75940.5718	68732.4317	0.1228	78900	64800	"['100325R_SCPSE_10021_10055.bsp', 'cpck20May2010.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_100821_100531.bpc']"	['../../../data/cors_0316/sroc11_026/rsr/S57SROI2010026_1800NNNX43RD.2A2']	10KM	144987.5	72012.5	75910.8558	68774.6206
376	Rev133E_RSS_2010_170_K34_E	26440	14100	145028.75	71933.75	23651.2017	15123.6903	0.0781	27600	12600	"['100726R_SCPSE_10164_10178.bsp', 'cpck14Oct2010.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_110129_101107.bpc']"	['../../../data/cors_0326/sroc12_169/rsr/S60SROE2010170_0330NNNK34RV.1N2']	01KM	144998.75	72001.25	23646.2913	15130.4469
377	Rev133E_RSS_2010_170_K34_E	26440	14100	145028.75	71933.75	23651.2017	15123.6903	0.0781	27600	12600	"['100726R_SCPSE_10164_10178.bsp', 'cpck14Oct2010.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_110129_101107.bpc']"	['../../../data/cors_0326/sroc12_169/rsr/S60SROE2010170_0330NNNK34RV.1N2']	10KM	144987.5	72012.5	23644.4508	15131.5731
378	Rev133E_RSS_2010_170_S43_E	26440	14100	145147.5	71678.5	23670.6739	15098.1466	0.0781	27600	12600	"['100726R_SCPSE_10164_10178.bsp', 'cpck14Oct2010.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_110129_101107.bpc']"	['../../../data/cors_0327/sroc12_169/rsr/S60SROE2010170_0330NNNS43RD.2B2']	10KM	144987.5	72012.5	23644.4508	15131.5732
379	Rev133E_RSS_2010_170_S43_E	26440	14100	145147.5	71678.5	23670.6739	15098.1466	0.0781	27600	12600	"['100726R_SCPSE_10164_10178.bsp', 'cpck14Oct2010.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_110129_101107.bpc']"	['../../../data/cors_0327/sroc12_169/rsr/S60SROE2010170_0330NNNS43RD.2B2']	3000M	144999.75	72000.25	23646.4549	15130.3469
380	Rev133E_RSS_2010_170_X34_E	26440	14100	145120	71737.75	23666.1596	15104.075	0.0781	27600	12600	"['100726R_SCPSE_10164_10178.bsp', 'cpck14Oct2010.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_110129_101107.bpc']"	['../../../data/cors_0329/sroc12_169/rsr/S60SROE2010170_0330NNNX34RV.1N2.download/S60SROE2010170_0330NNNX34RV.1N2']	01KM	144999.75	72000.25	23646.4549	15130.3468
381	Rev133E_RSS_2010_170_X34_E	26440	14100	145120	71737.75	23666.1596	15104.075	0.0781	27600	12600	"['100726R_SCPSE_10164_10178.bsp', 'cpck14Oct2010.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_110129_101107.bpc']"	['../../../data/cors_0329/sroc12_169/rsr/S60SROE2010170_0330NNNX34RV.1N2.download/S60SROE2010170_0330NNNX34RV.1N2']	10KM	144987.5	72012.5	23644.4508	15131.5731
382	Rev133E_RSS_2010_170_X43_E	26440	14100	145120	71737.75	23666.1596	15104.075	0.0781	27600	12600	"['100726R_SCPSE_10164_10178.bsp', 'cpck14Oct2010.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_110129_101107.bpc']"	['../../../data/cors_0330/sroc12_169/rsr/S60SROE2010170_0330NNNX43RD.2A2']	01KM	144999.75	72000.25	23646.4549	15130.3469
383	Rev133E_RSS_2010_170_X43_E	26440	14100	145120	71737.75	23666.1596	15104.075	0.0781	27600	12600	"['100726R_SCPSE_10164_10178.bsp', 'cpck14Oct2010.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_110129_101107.bpc']"	['../../../data/cors_0330/sroc12_169/rsr/S60SROE2010170_0330NNNX43RD.2A2']	10KM	144987.5	72012.5	23644.4508	15131.5732
384	Rev133I_RSS_2010_169_K25_I	88200	79490	145221.75	71780	87629.0079	80332.7127	0.7472	90600	77400	"['100726R_SCPSE_10164_10178.bsp', 'cpck14Oct2010.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_110129_101107.bpc']"	['../../../data/cors_0330/sroc12_169/rsr/S60SROI2010169_2130NNNK25RD.1B2']	01KM	144999.75	72000.25	87607.5138	80355.2062
385	Rev133I_RSS_2010_169_K25_I	88200	79490	145221.75	71780	87629.0079	80332.7127	0.7472	90600	77400	"['100726R_SCPSE_10164_10178.bsp', 'cpck14Oct2010.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_110129_101107.bpc']"	['../../../data/cors_0330/sroc12_169/rsr/S60SROI2010169_2130NNNK25RD.1B2']	10KM	144987.5	72012.5	87606.3183	80356.4473
386	Rev133I_RSS_2010_169_S15_I	88200	79490	145782.25	71224	87683.2575	80275.9073	0.7472	90598	77400	"['100726R_SCPSE_10164_10178.bsp', 'cpck14Oct2010.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_110129_101107.bpc']"	['../../../data/cors_0331/sroc12_169/rsr/S60SROI2010169_2130NNNS15RD.2B2']	10KM	144987.5	72012.5	87606.3169	80356.4457
387	Rev133I_RSS_2010_169_S15_I	88200	79490	145782.25	71224	87683.2575	80275.9073	0.7472	90598	77400	"['100726R_SCPSE_10164_10178.bsp', 'cpck14Oct2010.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_110129_101107.bpc']"	['../../../data/cors_0331/sroc12_169/rsr/S60SROI2010169_2130NNNS15RD.2B2']	4000M	144999.75	72000.25	87607.5125	80355.2046
388	Rev133I_RSS_2010_169_X15_I	88200	79490	145608.75	71396	87666.4761	80293.4926	0.7472	90598	77400	"['100726R_SCPSE_10164_10178.bsp', 'cpck14Oct2010.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_110129_101107.bpc']"	['../../../data/cors_0332/sroc12_169/rsr/S60SROI2010169_2130NNNX15RD.2A2']	10KM	144987.5	72012.5	87606.3169	80356.4457
389	Rev133I_RSS_2010_169_X15_I	88200	79490	145608.75	71396	87666.4761	80293.4926	0.7472	90598	77400	"['100726R_SCPSE_10164_10178.bsp', 'cpck14Oct2010.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_110129_101107.bpc']"	['../../../data/cors_0332/sroc12_169/rsr/S60SROI2010169_2130NNNX15RD.2A2']	1400M	144999.75	72000.25	87607.5125	80355.2046
390	Rev133I_RSS_2010_169_X25_I	88200	79490	145608.75	71396	87666.4775	80293.4942	0.7472	90600	77400	"['100726R_SCPSE_10164_10178.bsp', 'cpck14Oct2010.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_110129_101107.bpc']"	['../../../data/cors_0333/sroc12_169/rsr/S60SROI2010169_2130NNNX25RD.1A2.download/S60SROI2010169_2130NNNX25RD.1A2']	10KM	144987.5	72012.5	87606.3183	80356.4473
391	Rev133I_RSS_2010_169_X25_I	88200	79490	145608.75	71396	87666.4775	80293.4942	0.7472	90600	77400	"['100726R_SCPSE_10164_10178.bsp', 'cpck14Oct2010.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_110129_101107.bpc']"	['../../../data/cors_0333/sroc12_169/rsr/S60SROI2010169_2130NNNX25RD.1A2.download/S60SROI2010169_2130NNNX25RD.1A2']	1400M	144999.75	72000.25	87607.5138	80355.2062
392	Rev137E_RSS_2010_245_K25_E	77285	70000	145174	106294.75	75452.8512	70017.1583	-0.2425	79201	66600	"['101013R_SCPSE_10216_10256.bsp', 'cpck14Oct2010.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_110129_101107.bpc']"	['../../../data/cors_0339/sroc13_245/rsr/S62SROE2010245_1830NNNK25RD.1B2']	01KM	144999.75	106633	75428.7233	70066.3521
393	Rev137E_RSS_2010_245_K25_E	77285	70000	145174	106294.75	75452.8512	70017.1583	-0.2425	79201	66600	"['101013R_SCPSE_10216_10256.bsp', 'cpck14Oct2010.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_110129_101107.bpc']"	['../../../data/cors_0339/sroc13_245/rsr/S62SROE2010245_1830NNNK25RD.1B2']	10KM	144987.5	106645	75427.0272	70068.0961
394	Rev137E_RSS_2010_245_S24_E	77285	70000	146544.25	107117.75	75642.7124	70136.7343	-0.2425	79200	66600	"['101013R_SCPSE_10216_10256.bsp', 'cpck14Oct2010.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_110129_101107.bpc']"	['../../../data/cors_0339/sroc13_245/rsr/S62SROE2010245_1830NNNS24RD.3B2']	10KM	144987.5	109935	75427.0272	70543.2136
395	Rev137E_RSS_2010_245_S24_E	77285	70000	146544.25	107117.75	75642.7124	70136.7343	-0.2425	79200	66600	"['101013R_SCPSE_10216_10256.bsp', 'cpck14Oct2010.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_110129_101107.bpc']"	['../../../data/cors_0339/sroc13_245/rsr/S62SROE2010245_1830NNNS24RD.3B2']	1600M	144999.75	109924.5	75428.7233	70541.7063
396	Rev137E_RSS_2010_245_X24_E	77285	70000	145671.75	106604.5	75521.7926	70062.2098	-0.2425	79200	66600	"['101013R_SCPSE_10216_10256.bsp', 'cpck14Oct2010.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_110129_101107.bpc']"	"['../../../data/cors_0340/sroc13_245/rsr/S62SROE2010245_1830NNNX24RD.3A2', '../../../data/cors_0343/sroc13_245/rsr/sroc13_245/rsr/S62SROE2010245_1830NNNX24RD.3A2']"	01KM	144999.75	107872	75428.7233	70245.9778
397	Rev137E_RSS_2010_245_X24_E	77285	70000	145671.75	106604.5	75521.7926	70062.2098	-0.2425	79200	66600	"['101013R_SCPSE_10216_10256.bsp', 'cpck14Oct2010.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_110129_101107.bpc']"	"['../../../data/cors_0340/sroc13_245/rsr/S62SROE2010245_1830NNNX24RD.3A2', '../../../data/cors_0343/sroc13_245/rsr/sroc13_245/rsr/S62SROE2010245_1830NNNX24RD.3A2']"	10KM	144987.5	107882.5	75427.0272	70247.4963
398	Rev137E_RSS_2010_245_X25_E	77285	70000	145671.75	106604.5	75521.7926	70062.2098	-0.2425	79201	66600	"['101013R_SCPSE_10216_10256.bsp', 'cpck14Oct2010.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_110129_101107.bpc']"	"['../../../data/cors_0340/sroc13_245/rsr/S62SROE2010245_1830NNNX25RD.1A2', '../../../data/cors_0343/sroc13_245/rsr/sroc13_245/rsr/S62SROE2010245_1830NNNX25RD.1A2']"	01KM	144999.75	107872	75428.7233	70245.9778
399	Rev137E_RSS_2010_245_X25_E	77285	70000	145671.75	106604.5	75521.7926	70062.2098	-0.2425	79201	66600	"['101013R_SCPSE_10216_10256.bsp', 'cpck14Oct2010.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_110129_101107.bpc']"	"['../../../data/cors_0340/sroc13_245/rsr/S62SROE2010245_1830NNNX25RD.1A2', '../../../data/cors_0343/sroc13_245/rsr/sroc13_245/rsr/S62SROE2010245_1830NNNX25RD.1A2']"	10KM	144987.5	107882.5	75427.0272	70247.4964
400	Rev137I_RSS_2010_245_K55_I	55290	44300	145030.25	77860	55267.0108	45510.4291	-0.1471	58200	41400	"['101013R_SCPSE_10216_10256.bsp', 'cpck14Oct2010.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_110129_101107.bpc']"	['../../../data/cors_0341/sroc13_245/rsr/S62SROI2010245_1130NNNK55RD.1B2']	01KM	144999.75	78194.5	55201.5161	45514.3468
401	Rev137I_RSS_2010_245_K55_I	55290	44300	145030.25	77860	55267.0108	45510.4291	-0.1471	58200	41400	"['101013R_SCPSE_10216_10256.bsp', 'cpck14Oct2010.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_110129_101107.bpc']"	['../../../data/cors_0341/sroc13_245/rsr/S62SROI2010245_1130NNNK55RD.1B2']	10KM	144987.5	78205	55199.4692	45515.9203
402	Rev137I_RSS_2010_245_S63_I	55290	44300	145194.25	78351.5	55170.9653	45489.3662	-0.1471	58200	41400	"['101013R_SCPSE_10216_10256.bsp', 'cpck14Oct2010.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_110129_101107.bpc']"	['../../../data/cors_0342/sroc13_245/rsr/S62SROI2010245_1130NNNS63RD.2B2']	10KM	144987.5	80172.5	54824.7297	45515.9204
403	Rev137I_RSS_2010_245_S63_I	55290	44300	145194.25	78351.5	55170.9653	45489.3662	-0.1471	58200	41400	"['101013R_SCPSE_10216_10256.bsp', 'cpck14Oct2010.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_110129_101107.bpc']"	['../../../data/cors_0342/sroc13_245/rsr/S62SROI2010245_1130NNNS63RD.2B2']	2400M	144999.75	80161	54826.8725	45514.3468
404	Rev137I_RSS_2010_245_X55_I	55290	44300	145125.75	78155.5	55209.1238	45498.1633	-0.1471	58200	41400	"['101013R_SCPSE_10216_10256.bsp', 'cpck14Oct2010.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_110129_101107.bpc']"	['../../../data/cors_0342/sroc13_245/rsr/S62SROI2010245_1130NNNX55RD.1A2']	01KM	144999.75	79376.5	54974.3162	45514.3468
405	Rev137I_RSS_2010_245_X55_I	55290	44300	145125.75	78155.5	55209.1238	45498.1633	-0.1471	58200	41400	"['101013R_SCPSE_10216_10256.bsp', 'cpck14Oct2010.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_110129_101107.bpc']"	['../../../data/cors_0342/sroc13_245/rsr/S62SROI2010245_1130NNNX55RD.1A2']	10KM	144987.5	79387.5	54972.2311	45515.9203
406	Rev137I_RSS_2010_245_X63_I	55290	44300	145125.75	78155.5	55209.124	45498.1633	-0.1471	58200	41400	"['101013R_SCPSE_10216_10256.bsp', 'cpck14Oct2010.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_110129_101107.bpc']"	['../../../data/cors_0343/sroc13_245/rsr/S62SROI2010245_1130NNNX63RD.2A2']	01KM	144999.75	79376.5	54974.3164	45514.3468
407	Rev137I_RSS_2010_245_X63_I	55290	44300	145125.75	78155.5	55209.124	45498.1633	-0.1471	58200	41400	"['101013R_SCPSE_10216_10256.bsp', 'cpck14Oct2010.tpc', 'naif0009.tls', 'earthstns_itrf93_050714.bsp', 'earth_000101_110129_101107.bpc']"	['../../../data/cors_0343/sroc13_245/rsr/S62SROI2010245_1130NNNX63RD.2A2']	10KM	144987.5	79387.5	54972.2313	45515.9204
